timestamp,Generation(kWh)_1,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-09-30 14:45:00+00:00,0.0,31.68,0.0,23.0
2022-09-30 15:00:00+00:00,0.0,32.98,0.0,24.42
2022-09-30 15:15:00+00:00,0.0,31.3,0.0,22.5
2022-09-30 15:30:00+00:00,0.0,32.88,0.0,24.04
2022-09-30 15:45:00+00:00,0.0,31.98,0.0,23.2
2022-09-30 16:00:00+00:00,0.0,31.22,0.0,22.54
2022-09-30 16:15:00+00:00,0.0,33.24,0.0,24.46
2022-09-30 16:30:00+00:00,0.0,33.4,0.0,24.46
2022-09-30 16:45:00+00:00,0.0,32.54,0.0,24.24
2022-09-30 17:00:00+00:00,0.0,34.6,0.0,26.24
2022-09-30 17:15:00+00:00,0.0,38.2,0.0,30.4
2022-09-30 17:30:00+00:00,0.0,32.24,0.0,23.6
2022-09-30 17:45:00+00:00,0.0,32.52,0.0,23.76
2022-09-30 18:00:00+00:00,0.0,31.98,0.0,23.28
2022-09-30 18:15:00+00:00,0.0,32.86,0.0,23.9
2022-09-30 18:30:00+00:00,0.0,33.68,0.0,24.2
2022-09-30 18:45:00+00:00,0.0,32.28,0.0,22.8
2022-09-30 19:00:00+00:00,0.0,33.5,0.0,23.92
2022-09-30 19:15:00+00:00,0.0,33.22,0.0,23.4
2022-09-30 19:30:00+00:00,0.0,33.18,0.0,24.02
2022-09-30 19:45:00+00:00,0.0,32.76,0.0,22.92
2022-09-30 20:00:00+00:00,0.0,32.76,0.0,24.1
2022-09-30 20:15:00+00:00,0.0,39.02,0.0,31.98
2022-09-30 20:30:00+00:00,0.0,30.72,0.0,22.9
2022-09-30 20:45:00+00:00,0.0,30.12,0.0,22.14
2022-09-30 21:00:00+00:00,0.0,28.72,0.0,22.7
2022-09-30 21:15:00+00:00,0.0,27.62,0.0,23.78
2022-09-30 21:30:00+00:00,0.0,25.48,0.0,23.1
2022-09-30 21:45:00+00:00,0.0,24.68,0.0,23.48
2022-09-30 22:00:00+00:00,0.0,22.0,0.0,22.22
2022-09-30 22:15:00+00:00,0.0,22.28,0.0,23.24
2022-09-30 22:30:00+00:00,0.0,20.5,0.0,22.9
2022-09-30 22:45:00+00:00,0.0,23.38,0.0,26.68
2022-09-30 23:00:00+00:00,0.0,25.08,0.0,29.66
2022-09-30 23:15:00+00:00,0.0,18.34,0.0,23.08
2022-09-30 23:30:00+00:00,0.0,17.46,0.0,24.12
2022-09-30 23:45:00+00:00,0.0,17.42,0.0,22.56
2022-10-01 00:00:00+00:00,0.0,17.08,0.0,24.22
2022-10-01 00:15:00+00:00,0.0,13.72,0.0,23.86
2022-10-01 00:30:00+00:00,0.0,13.08,0.0,22.94
2022-10-01 00:45:00+00:00,0.0,20.6,0.0,28.04
2022-10-01 01:00:00+00:00,0.0,13.3,0.0,23.1
2022-10-01 01:15:00+00:00,0.0,17.08,0.0,27.22
2022-10-01 01:30:00+00:00,0.0,17.04,0.0,27.04
2022-10-01 01:45:00+00:00,0.0,14.12,0.0,23.62
2022-10-01 02:00:00+00:00,0.0,13.56,0.0,23.9
2022-10-01 02:15:00+00:00,0.0,20.04,0.0,30.22
2022-10-01 02:30:00+00:00,0.0,14.48,0.0,24.58
2022-10-01 02:45:00+00:00,0.0,16.86,0.0,27.16
2022-10-01 03:00:00+00:00,0.0,13.8,0.0,23.12
2022-10-01 03:15:00+00:00,0.0,20.6,0.0,30.04
2022-10-01 03:30:00+00:00,0.0,14.9,0.0,23.68
2022-10-01 03:45:00+00:00,0.0,15.08,0.0,22.76
2022-10-01 04:00:00+00:00,0.0,23.56,0.0,31.5
2022-10-01 04:15:00+00:00,0.0,17.52,0.0,24.76
2022-10-01 04:30:00+00:00,0.0,20.2,0.0,26.3
2022-10-01 04:45:00+00:00,0.0,17.98,0.0,22.36
2022-10-01 05:00:00+00:00,0.0,19.02,0.0,22.74
2022-10-01 05:15:00+00:00,0.0,21.08,0.0,23.32
2022-10-01 05:30:00+00:00,0.0,22.78,0.0,24.46
2022-10-01 05:45:00+00:00,0.0,29.0,0.0,29.8
2022-10-01 06:00:00+00:00,0.0,30.68,0.0,30.28
2022-10-01 06:15:00+00:00,0.0,28.88,0.0,25.82
2022-10-01 06:30:00+00:00,0.0,25.74,0.0,22.92
2022-10-01 06:45:00+00:00,0.0,27.06,0.0,23.22
2022-10-01 07:00:00+00:00,0.0,29.2,0.0,24.12
2022-10-01 07:15:00+00:00,0.0,28.92,0.0,22.28
2022-10-01 07:30:00+00:00,0.0,31.82,0.0,23.16
2022-10-01 07:45:00+00:00,0.0,37.78,0.0,27.9
2022-10-01 08:00:00+00:00,0.0,37.9,0.0,28.24
2022-10-01 08:15:00+00:00,0.0,33.7,0.0,23.42
2022-10-01 08:30:00+00:00,0.0,31.78,0.0,21.66
2022-10-01 08:45:00+00:00,0.0,33.36,0.0,23.08
2022-10-01 09:00:00+00:00,0.0,33.58,0.0,23.64
2022-10-01 09:15:00+00:00,0.0,31.88,0.0,21.82
2022-10-01 09:30:00+00:00,0.0,32.44,0.0,23.46
2022-10-01 09:45:00+00:00,0.0,32.78,0.0,23.62
2022-10-01 10:00:00+00:00,0.0,41.2,0.0,33.14
2022-10-01 10:15:00+00:00,0.0,32.44,0.0,23.76
2022-10-01 10:30:00+00:00,0.0,32.08,0.0,23.24
2022-10-01 10:45:00+00:00,0.0,32.72,0.0,24.2
2022-10-01 11:00:00+00:00,0.0,31.44,0.0,22.88
2022-10-01 11:15:00+00:00,0.0,32.1,0.0,22.72
2022-10-01 11:30:00+00:00,0.0,33.58,0.0,23.6
2022-10-01 11:45:00+00:00,0.0,33.06,0.0,24.1
2022-10-01 12:00:00+00:00,0.0,38.68,0.0,30.22
2022-10-01 12:15:00+00:00,0.0,32.24,0.0,23.3
2022-10-01 12:30:00+00:00,0.0,32.08,0.0,23.08
2022-10-01 12:45:00+00:00,0.0,32.0,0.0,21.9
2022-10-01 13:00:00+00:00,0.0,32.56,0.0,22.82
2022-10-01 13:15:00+00:00,0.0,34.46,0.0,25.58
2022-10-01 13:30:00+00:00,0.0,31.9,0.0,23.2
2022-10-01 13:45:00+00:00,0.0,33.28,0.0,24.3
2022-10-01 14:00:00+00:00,0.0,38.52,0.0,31.32
2022-10-01 14:15:00+00:00,0.0,36.1,0.0,26.92
2022-10-01 14:30:00+00:00,0.0,31.56,0.0,23.12
2022-10-01 14:45:00+00:00,0.0,32.22,0.0,23.94
2022-10-01 15:00:00+00:00,0.0,32.4,0.0,23.68
2022-10-01 15:15:00+00:00,0.0,32.48,0.0,23.76
2022-10-01 15:30:00+00:00,0.0,31.8,0.0,23.06
2022-10-01 15:45:00+00:00,0.0,31.9,0.0,23.1
2022-10-01 16:00:00+00:00,0.0,32.48,0.0,23.9
2022-10-01 16:15:00+00:00,0.0,32.44,0.0,23.76
2022-10-01 16:30:00+00:00,0.0,33.94,0.0,25.36
2022-10-01 16:45:00+00:00,0.0,35.68,0.0,27.88
2022-10-01 17:00:00+00:00,0.0,37.14,0.0,29.42
2022-10-01 17:15:00+00:00,0.0,31.94,0.0,23.64
2022-10-01 17:30:00+00:00,0.0,32.42,0.0,24.14
2022-10-01 17:45:00+00:00,0.0,32.9,0.0,23.66
2022-10-01 18:00:00+00:00,0.0,33.5,0.0,25.08
2022-10-01 18:15:00+00:00,0.0,32.66,0.0,24.42
2022-10-01 18:30:00+00:00,0.0,32.5,0.0,23.94
2022-10-01 18:45:00+00:00,0.0,32.96,0.0,24.76
2022-10-01 19:00:00+00:00,0.0,33.3,0.0,24.58
2022-10-01 19:15:00+00:00,0.0,32.66,0.0,24.02
2022-10-01 19:30:00+00:00,0.0,31.22,0.0,22.44
2022-10-01 19:45:00+00:00,0.0,34.04,0.0,23.2
2022-10-01 20:00:00+00:00,0.0,39.92,0.0,31.88
2022-10-01 20:15:00+00:00,0.0,34.84,0.0,26.88
2022-10-01 20:30:00+00:00,0.0,31.8,0.0,23.78
2022-10-01 20:45:00+00:00,0.0,29.72,0.0,22.42
2022-10-01 21:00:00+00:00,0.0,28.98,0.0,23.44
2022-10-01 21:15:00+00:00,0.0,27.9,0.0,24.38
