timestamp,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-09-27 10:45:00+00:00,10.737,4.8592,0.0
2022-09-27 11:00:00+00:00,10.784,4.804,0.0
2022-09-27 11:15:00+00:00,11.2746,4.9163,0.0
2022-09-27 11:30:00+00:00,11.5848,4.9463,0.0
2022-09-27 11:45:00+00:00,12.5793,5.1205,0.0
2022-09-27 12:00:00+00:00,12.0864,4.8978,0.0
2022-09-27 12:15:00+00:00,10.7893,4.916,0.0
2022-09-27 12:30:00+00:00,10.4764,4.7398,0.0
2022-09-27 12:45:00+00:00,9.8011,4.6925,0.0
2022-09-27 13:00:00+00:00,8.2531,4.4734,0.0
2022-09-27 13:15:00+00:00,8.4679,4.4465,0.0
2022-09-27 13:30:00+00:00,8.4585,4.4465,0.0
2022-09-27 13:45:00+00:00,8.5413,4.5569,0.0
2022-09-27 14:00:00+00:00,8.7579,4.4617,0.0
2022-09-27 14:15:00+00:00,8.5732,4.4883,0.0
2022-09-27 14:30:00+00:00,8.6618,4.4814,0.0
2022-09-27 14:45:00+00:00,8.3529,4.4916,0.0
2022-09-27 15:00:00+00:00,8.2701,4.3297,0.0
2022-09-27 15:15:00+00:00,8.2157,4.4795,0.0
2022-09-27 15:30:00+00:00,8.1937,4.427,0.0
2022-09-27 15:45:00+00:00,8.3601,4.4595,0.0
2022-09-27 16:00:00+00:00,8.89,4.5045,0.0
2022-09-27 16:15:00+00:00,8.5147,4.4794,0.0
2022-09-27 16:30:00+00:00,8.3759,4.4956,0.0
2022-09-27 16:45:00+00:00,8.4206,4.5554,0.0
2022-09-27 17:00:00+00:00,8.5123,4.436,0.0
2022-09-27 17:15:00+00:00,8.6152,4.5411,0.0
2022-09-27 17:30:00+00:00,8.8118,4.5816,0.0
2022-09-27 17:45:00+00:00,8.8073,4.4736,0.0
2022-09-27 18:00:00+00:00,8.443,4.5883,0.0
2022-09-27 18:15:00+00:00,8.5603,4.4975,0.0
2022-09-27 18:30:00+00:00,8.675,4.3609,0.0
2022-09-27 18:45:00+00:00,8.5551,4.4816,0.0
2022-09-27 19:00:00+00:00,8.3025,4.5058,0.0
2022-09-27 19:15:00+00:00,8.6115,4.4692,0.0
2022-09-27 19:30:00+00:00,8.459,4.514,0.0
2022-09-27 19:45:00+00:00,8.4229,4.533,0.0
2022-09-27 20:00:00+00:00,8.509,4.5301,0.0
2022-09-27 20:15:00+00:00,8.8943,4.6127,0.0
2022-09-27 20:30:00+00:00,9.0516,4.5438,0.0
2022-09-27 20:45:00+00:00,9.3078,4.6697,0.0
2022-09-27 21:00:00+00:00,10.0984,4.7208,0.0
2022-09-27 21:15:00+00:00,10.2667,4.7508,0.0
2022-09-27 21:30:00+00:00,11.7354,4.8073,0.0
2022-09-27 21:45:00+00:00,12.6185,5.0204,0.0
2022-09-27 22:00:00+00:00,12.9839,4.9081,0.0
2022-09-27 22:15:00+00:00,13.3034,5.0473,0.0
2022-09-27 22:30:00+00:00,13.9203,5.0881,0.0
2022-09-27 22:45:00+00:00,15.6695,5.3811,0.0
2022-09-27 23:00:00+00:00,16.4443,5.4419,0.0
2022-09-27 23:15:00+00:00,15.7438,5.3635,0.0
2022-09-27 23:30:00+00:00,15.9767,5.3719,0.0
2022-09-27 23:45:00+00:00,16.4229,5.3971,0.0
2022-09-28 00:00:00+00:00,16.4371,5.5782,0.0
2022-09-28 00:15:00+00:00,16.3148,5.4267,0.0
2022-09-28 00:30:00+00:00,16.2989,5.552,0.0
2022-09-28 00:45:00+00:00,16.7613,5.4696,0.0
2022-09-28 01:00:00+00:00,17.5301,5.383,0.0
2022-09-28 01:15:00+00:00,17.9597,5.1959,0.0
2022-09-28 01:30:00+00:00,17.5902,5.4123,0.0
2022-09-28 01:45:00+00:00,16.5536,5.4115,0.0
2022-09-28 02:00:00+00:00,16.3617,5.2223,0.0
2022-09-28 02:15:00+00:00,16.4102,5.2806,0.0
2022-09-28 02:30:00+00:00,16.1208,5.3135,0.0
2022-09-28 02:45:00+00:00,16.264,5.0677,0.0
2022-09-28 03:00:00+00:00,16.8291,5.2649,0.0
2022-09-28 03:15:00+00:00,16.8536,5.4943,0.0
2022-09-28 03:30:00+00:00,16.3461,5.4413,0.0
2022-09-28 03:45:00+00:00,16.2839,5.4014,0.0
2022-09-28 04:00:00+00:00,16.7021,5.5142,0.0
2022-09-28 04:15:00+00:00,17.1545,5.6048,0.0
2022-09-28 04:30:00+00:00,17.2525,5.5038,0.0
2022-09-28 04:45:00+00:00,16.7264,5.5448,0.0
2022-09-28 05:00:00+00:00,17.0735,5.4275,0.0
2022-09-28 05:15:00+00:00,17.0587,5.4386,0.0
2022-09-28 05:30:00+00:00,17.6349,5.5392,0.0
2022-09-28 05:45:00+00:00,17.5635,5.5427,0.0
2022-09-28 06:00:00+00:00,17.1747,5.5255,0.0
2022-09-28 06:15:00+00:00,16.6559,5.4131,0.0
2022-09-28 06:30:00+00:00,16.4079,5.4709,0.0
2022-09-28 06:45:00+00:00,16.4179,5.5371,0.0
2022-09-28 07:00:00+00:00,16.3164,5.4211,0.0
2022-09-28 07:15:00+00:00,15.7691,5.3317,0.0
2022-09-28 07:30:00+00:00,15.7061,5.2809,0.0
2022-09-28 07:45:00+00:00,14.4144,5.1469,0.0
2022-09-28 08:00:00+00:00,14.021,5.2769,0.0
2022-09-28 08:15:00+00:00,14.4535,5.191,0.0
2022-09-28 08:30:00+00:00,12.7981,5.0442,0.0
2022-09-28 08:45:00+00:00,11.5393,4.8397,0.0
2022-09-28 09:00:00+00:00,11.4134,4.8694,0.0
2022-09-28 09:15:00+00:00,10.7778,4.7816,0.0
2022-09-28 09:30:00+00:00,10.4071,4.6568,0.0
2022-09-28 09:45:00+00:00,10.3246,4.6304,0.0
2022-09-28 10:00:00+00:00,9.9765,4.6417,0.0
2022-09-28 10:15:00+00:00,9.927,4.675,0.0
2022-09-28 10:30:00+00:00,9.8302,4.6048,0.0
2022-09-28 10:45:00+00:00,10.3783,4.7325,0.0
2022-09-28 11:00:00+00:00,11.3388,4.9165,0.0
2022-09-28 11:15:00+00:00,12.5519,5.0692,0.0
2022-09-28 11:30:00+00:00,13.1002,5.0505,0.0
2022-09-28 11:45:00+00:00,12.4741,4.9192,0.0
2022-09-28 12:00:00+00:00,10.6726,4.7985,0.0
2022-09-28 12:15:00+00:00,9.8351,4.651,0.0
2022-09-28 12:30:00+00:00,9.8137,4.5922,0.0
2022-09-28 12:45:00+00:00,9.3764,4.5699,0.0
2022-09-28 13:00:00+00:00,8.2293,4.3917,0.0
2022-09-28 13:15:00+00:00,8.2736,4.4344,0.0
2022-09-28 13:30:00+00:00,8.5458,4.4504,0.0
2022-09-28 13:45:00+00:00,8.5668,4.4131,0.0
2022-09-28 14:00:00+00:00,8.3569,4.4143,0.0
2022-09-28 14:15:00+00:00,8.4243,4.4747,0.0
2022-09-28 14:30:00+00:00,8.5406,4.4655,0.0
2022-09-28 14:45:00+00:00,8.5072,4.4454,0.0
2022-09-28 15:00:00+00:00,8.1138,4.3257,0.0
2022-09-28 15:15:00+00:00,8.0131,4.3467,0.0
2022-09-28 15:30:00+00:00,8.072,4.3879,0.0
2022-09-28 15:45:00+00:00,8.2089,4.3488,0.0
2022-09-28 16:00:00+00:00,8.2091,4.4338,0.0
2022-09-28 16:15:00+00:00,8.0965,4.3511,0.0
2022-09-28 16:30:00+00:00,8.0331,4.4878,0.0
2022-09-28 16:45:00+00:00,8.0923,4.3913,0.0
2022-09-28 17:00:00+00:00,8.3338,4.4466,0.0
2022-09-28 17:15:00+00:00,8.595,4.3825,0.0
2022-09-28 17:30:00+00:00,8.4711,4.4421,0.0
2022-09-28 17:45:00+00:00,8.4863,4.4528,0.0
2022-09-28 18:00:00+00:00,8.497,4.445,0.0
2022-09-28 18:15:00+00:00,8.7206,4.4332,0.0
2022-09-28 18:30:00+00:00,8.7233,4.471,0.0
2022-09-28 18:45:00+00:00,8.5829,4.5233,0.0
2022-09-28 19:00:00+00:00,8.9763,4.4719,0.0
2022-09-28 19:15:00+00:00,8.9031,4.5148,0.0
2022-09-28 19:30:00+00:00,9.074,4.5203,0.0
2022-09-28 19:45:00+00:00,9.1771,4.5733,0.0
2022-09-28 20:00:00+00:00,9.3403,4.5492,0.0
2022-09-28 20:15:00+00:00,9.1619,4.6923,0.0
2022-09-28 20:30:00+00:00,9.0274,4.4559,0.0
2022-09-28 20:45:00+00:00,9.0033,4.6018,0.0
2022-09-28 21:00:00+00:00,9.9362,4.6873,0.0
2022-09-28 21:15:00+00:00,11.0168,4.8405,0.0
2022-09-28 21:30:00+00:00,11.1385,4.8059,0.0
2022-09-28 21:45:00+00:00,11.6833,4.8953,0.0
2022-09-28 22:00:00+00:00,12.3532,4.7948,0.0
2022-09-28 22:15:00+00:00,12.7483,4.9379,0.0
2022-09-28 22:30:00+00:00,13.7374,5.0916,0.0
2022-09-28 22:45:00+00:00,14.7385,5.234,0.0
2022-09-28 23:00:00+00:00,15.4407,5.4083,0.0
2022-09-28 23:15:00+00:00,15.3173,5.4,0.0
2022-09-28 23:30:00+00:00,15.5893,5.4106,0.0
2022-09-28 23:45:00+00:00,15.6922,5.2465,0.0
2022-09-29 00:00:00+00:00,16.1664,5.3716,0.0
2022-09-29 00:15:00+00:00,16.6264,5.2026,0.0
2022-09-29 00:30:00+00:00,16.9833,5.1555,0.0
2022-09-29 00:45:00+00:00,16.5948,5.1575,0.0
2022-09-29 01:00:00+00:00,16.4022,5.1453,0.0
2022-09-29 01:15:00+00:00,16.0848,5.1323,0.0
2022-09-29 01:30:00+00:00,16.2673,5.3738,0.0
2022-09-29 01:45:00+00:00,16.5997,5.2667,0.0
2022-09-29 02:00:00+00:00,16.4247,5.4065,0.0
2022-09-29 02:15:00+00:00,16.2773,5.3378,0.0
2022-09-29 02:30:00+00:00,16.0032,5.4094,0.0
2022-09-29 02:45:00+00:00,15.9408,5.3422,0.0
2022-09-29 03:00:00+00:00,16.3068,5.2481,0.0
2022-09-29 03:15:00+00:00,16.5308,5.4038,0.0
2022-09-29 03:30:00+00:00,16.8264,5.4105,0.0
2022-09-29 03:45:00+00:00,16.8317,5.4765,0.0
2022-09-29 04:00:00+00:00,17.0873,5.4568,0.0
2022-09-29 04:15:00+00:00,17.1474,5.4794,0.0
2022-09-29 04:30:00+00:00,16.9825,5.3848,0.0
2022-09-29 04:45:00+00:00,16.5255,5.4464,0.0
2022-09-29 05:00:00+00:00,16.5727,5.4678,0.0
2022-09-29 05:15:00+00:00,17.1495,5.4793,0.0
2022-09-29 05:30:00+00:00,17.4336,5.5313,0.0
2022-09-29 05:45:00+00:00,17.4017,5.4662,0.0
2022-09-29 06:00:00+00:00,16.7057,5.3711,0.0
2022-09-29 06:15:00+00:00,15.5373,5.3589,0.0
2022-09-29 06:30:00+00:00,14.9624,5.2678,0.0
2022-09-29 06:45:00+00:00,14.8982,5.3128,0.0
2022-09-29 07:00:00+00:00,14.9339,5.2058,0.0
2022-09-29 07:15:00+00:00,15.3167,5.2013,0.0
2022-09-29 07:30:00+00:00,14.8067,5.2285,0.0
2022-09-29 07:45:00+00:00,13.5758,5.0137,0.0
2022-09-29 08:00:00+00:00,13.4393,5.1323,0.0
2022-09-29 08:15:00+00:00,13.781,5.1983,0.0
2022-09-29 08:30:00+00:00,13.378,5.0718,0.0
2022-09-29 08:45:00+00:00,12.4724,4.8902,0.0
2022-09-29 09:00:00+00:00,12.2513,4.957,0.0
2022-09-29 09:15:00+00:00,12.4285,4.9134,0.0
2022-09-29 09:30:00+00:00,12.1491,4.9263,0.0
2022-09-29 09:45:00+00:00,11.6014,4.7998,0.0
2022-09-29 10:00:00+00:00,11.0521,4.7907,0.0
2022-09-29 10:15:00+00:00,11.0712,4.7316,0.0
2022-09-29 10:30:00+00:00,10.9333,4.7142,0.0
2022-09-29 10:45:00+00:00,10.92,4.772,0.0
2022-09-29 11:00:00+00:00,11.6076,4.9024,0.0
2022-09-29 11:15:00+00:00,12.3443,4.9025,0.0
2022-09-29 11:30:00+00:00,12.9392,5.0462,0.0
2022-09-29 11:45:00+00:00,12.4042,4.8648,0.0
2022-09-29 12:00:00+00:00,10.8993,4.7989,0.0
2022-09-29 12:15:00+00:00,10.9262,4.7696,0.0
2022-09-29 12:30:00+00:00,10.7722,4.7579,0.0
2022-09-29 12:45:00+00:00,10.0322,4.6107,0.0
2022-09-29 13:00:00+00:00,8.7983,4.4321,0.0
2022-09-29 13:15:00+00:00,8.8452,4.4683,0.0
2022-09-29 13:30:00+00:00,8.9764,4.4669,0.0
2022-09-29 13:45:00+00:00,9.1438,4.5377,0.0
2022-09-29 14:00:00+00:00,9.2248,4.5428,0.0
2022-09-29 14:15:00+00:00,9.2,4.4918,0.0
2022-09-29 14:30:00+00:00,9.239,4.4754,0.0
2022-09-29 14:45:00+00:00,9.1196,4.4817,0.0
2022-09-29 15:00:00+00:00,8.6845,4.4888,0.0
2022-09-29 15:15:00+00:00,8.8565,4.4906,0.0
2022-09-29 15:30:00+00:00,8.8611,4.518,0.0
2022-09-29 15:45:00+00:00,8.7808,4.4704,0.0
2022-09-29 16:00:00+00:00,8.7773,4.4388,0.0
2022-09-29 16:15:00+00:00,9.1068,4.4465,0.0
2022-09-29 16:30:00+00:00,9.232,4.4748,0.0
2022-09-29 16:45:00+00:00,8.8308,4.509,0.0
2022-09-29 17:00:00+00:00,9.1146,4.4158,0.0
2022-09-29 17:15:00+00:00,9.0263,4.497,0.0
2022-09-29 17:30:00+00:00,8.9124,4.5063,0.0
2022-09-29 17:45:00+00:00,8.999,4.4988,0.0
2022-09-29 18:00:00+00:00,9.0754,4.5222,0.0
2022-09-29 18:15:00+00:00,8.8694,4.4911,0.0
2022-09-29 18:30:00+00:00,8.7687,4.4278,0.0
2022-09-29 18:45:00+00:00,8.8677,4.5035,0.0
2022-09-29 19:00:00+00:00,8.9834,4.4681,0.0
2022-09-29 19:15:00+00:00,8.8835,4.5316,0.0
2022-09-29 19:30:00+00:00,8.9661,4.4628,0.0
2022-09-29 19:45:00+00:00,8.9783,4.558,0.0
2022-09-29 20:00:00+00:00,9.3133,4.4995,0.0
2022-09-29 20:15:00+00:00,9.2625,4.6211,0.0
2022-09-29 20:30:00+00:00,9.5407,4.4642,0.0
2022-09-29 20:45:00+00:00,10.2012,4.7524,0.0
2022-09-29 21:00:00+00:00,10.925,4.6698,0.0
2022-09-29 21:15:00+00:00,11.4436,4.916,0.0
2022-09-29 21:30:00+00:00,11.8608,4.8345,0.0
2022-09-29 21:45:00+00:00,11.7293,4.9238,0.0
2022-09-29 22:00:00+00:00,12.5462,4.9529,0.0
2022-09-29 22:15:00+00:00,12.9218,4.9831,0.0
2022-09-29 22:30:00+00:00,14.3774,5.1356,0.0
2022-09-29 22:45:00+00:00,15.5222,5.2497,0.0
2022-09-29 23:00:00+00:00,15.4857,5.175,0.0
2022-09-29 23:15:00+00:00,15.643,5.2335,0.0
2022-09-29 23:30:00+00:00,15.6751,5.3892,0.0
2022-09-29 23:45:00+00:00,15.7843,5.384,0.0
2022-09-30 00:00:00+00:00,16.4566,5.3273,0.0
2022-09-30 00:15:00+00:00,16.362,5.4016,0.0
2022-09-30 00:30:00+00:00,16.7534,5.3538,0.0
2022-09-30 00:45:00+00:00,16.4927,5.4123,0.0
2022-09-30 01:00:00+00:00,16.3126,5.3992,0.0
2022-09-30 01:15:00+00:00,16.6161,5.4986,0.0
2022-09-30 01:30:00+00:00,16.3913,5.424,0.0
2022-09-30 01:45:00+00:00,16.6037,5.4807,0.0
2022-09-30 02:00:00+00:00,16.5452,5.4992,0.0
2022-09-30 02:15:00+00:00,16.6564,5.3845,0.0
2022-09-30 02:30:00+00:00,16.6844,5.5169,0.0
2022-09-30 02:45:00+00:00,16.2013,5.3907,0.0
2022-09-30 03:00:00+00:00,16.5895,5.3939,0.0
2022-09-30 03:15:00+00:00,16.9778,5.4925,0.0
2022-09-30 03:30:00+00:00,17.0611,5.452,0.0
2022-09-30 03:45:00+00:00,16.7975,5.4433,0.0
2022-09-30 04:00:00+00:00,16.7923,5.2504,0.0
2022-09-30 04:15:00+00:00,16.9085,5.2104,0.0
2022-09-30 04:30:00+00:00,17.2058,5.2102,0.0
2022-09-30 04:45:00+00:00,16.9817,5.2688,0.0
2022-09-30 05:00:00+00:00,16.7922,5.4749,0.0
2022-09-30 05:15:00+00:00,16.6688,5.4485,0.0
2022-09-30 05:30:00+00:00,17.6904,5.5314,0.0
2022-09-30 05:45:00+00:00,16.7642,5.4651,0.0
2022-09-30 06:00:00+00:00,16.69,5.632,0.0
