timestamp,Generation(kWh)_1,Generation(kWh)_2,Generation(kWh)_3,Usage(kWh)_1,Usage(kWh)_2,Usage(kWh)_3,Generation(kVarh)_1,Generation(kVarh)_2,Generation(kVarh)_3,Usage(kVarh)_1,Usage(kVarh)_2,Usage(kVarh)_3
2023-10-29 10:15:00+00:00,0.0,0.0,0.0,33.2,14.84,24.45,29.44,3.48,0.0,0.0,0.0,10.38
2023-10-29 10:30:00+00:00,0.0,0.0,0.0,33.52,14.96,25.05,29.52,3.44,0.0,0.0,0.0,9.87
2023-10-29 10:45:00+00:00,0.0,0.0,0.0,32.68,15.04,22.62,29.16,3.36,0.0,0.0,0.0,8.64
2023-10-29 11:00:00+00:00,0.0,0.0,0.0,33.56,15.68,22.71,28.76,3.48,0.0,0.0,0.0,8.52
2023-10-29 11:15:00+00:00,0.0,0.0,0.0,33.36,15.6,23.49,29.08,3.56,0.0,0.0,0.0,8.82
2023-10-29 11:30:00+00:00,0.0,0.0,0.0,33.16,16.16,24.33,28.48,3.4,0.0,0.0,0.0,9.42
2023-10-29 11:45:00+00:00,0.0,0.0,0.0,33.88,16.08,22.98,28.84,3.44,0.0,0.0,0.0,7.38
2023-10-29 12:00:00+00:00,0.0,0.0,0.0,33.16,15.76,23.13,29.12,3.64,0.0,0.0,0.0,6.99
2023-10-29 12:15:00+00:00,0.0,0.0,0.0,32.76,15.2,23.76,29.12,3.44,0.0,0.0,0.0,9.87
2023-10-29 12:30:00+00:00,0.0,0.0,0.0,32.84,15.24,23.64,29.2,3.52,0.0,0.0,0.0,9.69
2023-10-29 12:45:00+00:00,0.0,0.0,0.0,33.0,15.2,23.52,29.24,3.48,0.0,0.0,0.0,9.45
2023-10-29 13:00:00+00:00,0.0,0.0,0.0,33.08,15.32,23.58,29.08,3.64,0.0,0.0,0.0,10.05
2023-10-29 13:15:00+00:00,0.0,0.0,0.0,34.0,15.16,23.55,29.24,3.56,0.0,0.0,0.0,8.73
2023-10-29 13:30:00+00:00,0.0,0.0,0.0,33.2,14.88,22.08,29.12,3.56,0.0,0.0,0.0,8.25
2023-10-29 13:45:00+00:00,0.0,0.0,0.0,33.32,14.24,24.3,29.24,3.68,0.0,0.0,0.0,9.36
2023-10-29 14:00:00+00:00,0.0,0.0,0.0,33.04,15.12,22.65,29.4,3.36,0.0,0.0,0.0,7.5
2023-10-29 14:15:00+00:00,0.0,0.0,0.0,32.76,15.2,22.56,29.4,3.72,0.0,0.0,0.0,8.52
2023-10-29 14:30:00+00:00,0.0,0.0,0.0,32.92,15.2,24.09,29.24,3.52,0.0,0.0,0.0,9.09
2023-10-29 14:45:00+00:00,0.0,0.0,0.0,33.44,15.32,25.05,28.92,3.56,0.0,0.0,0.0,9.87
2023-10-29 15:00:00+00:00,0.0,0.0,0.0,33.4,15.2,21.72,28.76,3.6,0.0,0.0,0.0,7.8
2023-10-29 15:15:00+00:00,0.0,0.0,0.0,33.48,14.6,22.32,29.04,3.6,0.0,0.0,0.0,7.98
2023-10-29 15:30:00+00:00,0.0,0.0,0.0,33.0,14.28,23.37,28.8,2.8,0.0,0.0,0.4,9.57
2023-10-29 15:45:00+00:00,0.0,0.0,0.0,32.52,14.24,22.8,28.84,3.32,0.0,0.0,0.24,7.68
2023-10-29 16:00:00+00:00,0.0,0.0,0.0,32.84,14.24,22.62,28.8,3.6,0.0,0.0,0.0,8.55
2023-10-29 16:15:00+00:00,0.0,0.0,0.0,33.32,14.08,23.04,28.76,3.64,0.0,0.0,0.0,9.42
2023-10-29 16:30:00+00:00,0.0,0.0,0.0,32.88,14.36,21.72,28.88,3.68,0.0,0.0,0.0,7.53
2023-10-29 16:45:00+00:00,0.0,0.0,0.0,32.72,14.28,23.94,28.92,3.6,0.0,0.0,0.0,9.42
2023-10-29 17:00:00+00:00,0.0,0.0,0.0,32.68,14.16,23.07,28.88,3.68,0.0,0.0,0.0,9.0
2023-10-29 17:15:00+00:00,0.0,0.0,0.0,33.2,15.04,22.2,29.0,3.68,0.0,0.0,0.0,7.98
2023-10-29 17:30:00+00:00,0.0,0.0,0.0,32.88,15.28,22.89,28.72,3.6,0.0,0.0,0.0,8.82
2023-10-29 17:45:00+00:00,0.0,0.0,0.0,32.84,15.04,24.0,28.8,3.76,0.0,0.0,0.0,9.48
2023-10-29 18:00:00+00:00,0.0,0.0,0.0,33.12,15.36,22.89,28.88,3.56,0.0,0.0,0.0,8.4
2023-10-29 18:15:00+00:00,0.0,0.0,0.0,32.8,15.0,23.04,28.92,3.8,0.0,0.0,0.0,9.39
2023-10-29 18:30:00+00:00,0.0,0.0,0.0,32.44,14.56,22.59,28.84,3.64,0.0,0.0,0.0,8.04
2023-10-29 18:45:00+00:00,0.0,0.0,0.0,32.88,14.32,22.98,28.92,3.64,0.0,0.0,0.0,8.22
2023-10-29 19:00:00+00:00,0.0,0.0,0.0,33.68,14.08,22.92,28.84,3.4,0.0,0.0,0.0,9.33
2023-10-29 19:15:00+00:00,0.0,0.0,0.0,33.0,13.16,21.72,28.8,3.32,0.0,0.0,0.0,8.7
2023-10-29 19:30:00+00:00,0.0,0.0,0.0,32.32,14.36,22.08,28.4,2.64,0.0,0.0,0.0,9.36
2023-10-29 19:45:00+00:00,0.0,0.0,0.0,32.64,16.52,19.41,28.28,1.64,0.0,0.0,0.0,8.7
2023-10-29 20:00:00+00:00,0.0,0.0,0.0,32.96,15.52,20.13,28.64,1.12,0.0,0.0,0.0,8.79
2023-10-29 20:15:00+00:00,0.0,0.0,0.0,31.92,11.72,22.56,29.04,0.64,0.0,0.0,1.24,9.24
2023-10-29 20:30:00+00:00,0.0,0.0,0.0,32.68,9.12,23.37,28.88,1.68,0.0,0.0,0.88,10.8
2023-10-29 20:45:00+00:00,0.0,0.0,0.0,32.84,15.0,24.51,28.08,2.64,0.0,0.0,0.4,11.88
2023-10-29 21:00:00+00:00,0.0,0.0,0.0,33.96,23.48,21.51,24.48,3.08,0.0,0.0,0.6,10.02
2023-10-29 21:15:00+00:00,0.0,0.0,0.0,34.0,10.92,15.09,24.48,1.68,0.0,0.0,0.52,11.91
2023-10-29 21:30:00+00:00,0.0,0.0,0.0,34.12,13.04,14.4,24.24,2.6,0.0,0.0,0.0,9.63
2023-10-29 21:45:00+00:00,0.0,0.0,0.0,33.32,6.6,10.53,24.56,1.92,0.0,0.0,0.48,9.24
2023-10-29 22:00:00+00:00,0.0,0.0,0.0,31.68,5.0,12.42,24.92,0.08,0.0,0.0,1.12,11.73
2023-10-29 22:15:00+00:00,0.0,2.96,0.0,32.0,0.28,8.4,24.92,0.96,0.0,0.0,0.88,10.23
2023-10-29 22:30:00+00:00,0.0,0.24,0.0,32.44,3.48,11.52,24.84,1.52,0.0,0.0,0.48,14.04
2023-10-29 22:45:00+00:00,0.0,0.24,0.0,32.32,1.52,14.67,25.36,4.24,0.0,0.0,0.0,17.22
2023-10-29 23:00:00+00:00,0.0,0.12,0.0,41.32,2.68,16.68,23.2,2.88,0.0,0.0,0.36,16.5
2023-10-29 23:15:00+00:00,0.0,0.12,0.0,43.92,2.4,19.14,22.44,2.0,0.0,0.0,0.0,17.79
2023-10-29 23:30:00+00:00,0.0,1.32,0.0,39.48,1.0,15.27,22.4,3.64,0.0,0.0,0.0,17.19
2023-10-29 23:45:00+00:00,0.0,2.4,0.0,39.72,0.76,13.92,23.64,2.68,0.0,0.0,0.32,17.52
2023-10-30 00:00:00+00:00,0.0,1.92,0.0,38.84,0.36,12.48,24.0,1.2,0.0,0.0,0.12,17.28
2023-10-30 00:15:00+00:00,0.0,2.2,0.0,38.28,0.56,13.05,22.8,2.12,0.0,0.0,0.48,16.59
2023-10-30 00:30:00+00:00,0.0,2.36,0.0,38.04,0.36,14.94,22.12,2.64,0.0,0.0,0.08,19.2
2023-10-30 00:45:00+00:00,0.0,1.32,0.0,38.56,1.0,18.51,23.6,1.2,0.0,0.0,0.04,21.72
2023-10-30 01:00:00+00:00,0.0,1.44,0.0,37.2,0.64,15.0,23.48,1.8,0.0,0.0,0.48,19.08
2023-10-30 01:15:00+00:00,0.0,2.76,0.0,39.64,0.24,13.65,23.24,2.16,0.0,0.0,0.08,18.6
2023-10-30 01:30:00+00:00,0.0,1.52,0.0,38.28,0.44,13.62,23.4,1.36,0.0,0.0,0.0,17.85
2023-10-30 01:45:00+00:00,0.0,0.44,0.0,40.28,4.4,15.36,23.0,1.32,0.0,0.0,0.56,19.62
2023-10-30 02:00:00+00:00,0.0,0.24,0.0,38.36,3.4,14.97,23.0,0.28,0.0,0.0,0.76,17.94
2023-10-30 02:15:00+00:00,0.0,0.08,0.0,39.96,8.32,18.3,23.2,0.84,0.0,0.0,0.48,15.18
2023-10-30 02:30:00+00:00,0.0,0.2,0.0,40.72,6.6,16.11,23.04,0.96,0.0,0.0,0.24,16.71
2023-10-30 02:45:00+00:00,0.0,0.08,0.0,42.2,15.44,27.0,23.4,0.92,0.0,0.0,0.24,18.24
2023-10-30 03:00:00+00:00,0.0,0.24,0.0,41.04,13.08,29.31,23.48,1.28,0.0,0.0,0.48,20.73
2023-10-30 03:15:00+00:00,0.0,0.04,0.0,38.6,6.68,25.11,23.32,0.84,0.0,0.0,0.32,22.32
2023-10-30 03:30:00+00:00,0.0,0.0,0.0,39.08,8.88,25.92,22.36,0.92,0.0,0.0,0.52,23.25
2023-10-30 03:45:00+00:00,0.0,0.0,0.0,40.32,9.56,27.75,22.44,1.32,0.0,0.0,0.36,23.97
2023-10-30 04:00:00+00:00,0.0,0.0,0.0,41.08,10.6,26.46,23.08,0.84,0.0,0.0,0.28,22.38
2023-10-30 04:15:00+00:00,0.0,0.0,0.0,41.84,14.0,30.15,22.96,1.48,0.0,0.0,0.64,24.6
2023-10-30 04:30:00+00:00,0.0,0.0,0.0,42.6,19.8,30.03,23.0,2.56,0.0,0.0,0.32,22.95
2023-10-30 04:45:00+00:00,0.0,0.0,0.0,42.56,19.84,31.95,22.44,0.92,0.0,0.0,0.48,22.38
2023-10-30 05:00:00+00:00,0.0,0.0,0.0,36.6,22.24,30.54,24.28,1.04,0.0,0.0,0.2,20.94
2023-10-30 05:15:00+00:00,0.0,0.0,0.0,34.8,23.96,31.83,25.96,1.0,0.0,0.0,0.08,19.02
2023-10-30 05:30:00+00:00,0.0,0.0,0.0,36.32,30.6,32.16,26.44,1.04,0.0,0.0,0.64,18.81
2023-10-30 05:45:00+00:00,0.0,0.0,0.0,36.56,32.24,32.88,27.32,1.0,0.0,0.0,0.48,21.36
2023-10-30 06:00:00+00:00,0.0,0.0,0.0,34.92,35.88,32.13,29.44,0.68,0.0,0.0,0.4,19.08
2023-10-30 06:15:00+00:00,0.0,0.0,0.0,35.36,34.6,34.8,29.2,2.16,0.0,0.0,0.04,20.13
2023-10-30 06:30:00+00:00,0.0,0.0,0.0,35.72,36.96,37.53,29.6,1.36,0.0,0.0,0.2,21.18
2023-10-30 06:45:00+00:00,0.0,0.0,0.0,35.56,41.48,36.72,29.56,1.24,0.0,0.0,0.4,19.08
2023-10-30 07:00:00+00:00,0.0,0.0,0.0,37.6,36.44,38.88,29.72,1.76,0.0,0.0,0.04,19.95
2023-10-30 07:15:00+00:00,0.0,0.0,0.0,38.52,32.2,38.76,29.76,0.6,0.0,0.0,0.08,20.13
2023-10-30 07:30:00+00:00,0.0,0.0,0.0,36.72,31.88,38.94,29.52,1.68,0.0,0.0,0.0,19.11
2023-10-30 07:45:00+00:00,0.0,0.0,0.0,35.64,30.92,38.22,29.8,2.72,0.0,0.0,0.0,17.49
2023-10-30 08:00:00+00:00,0.0,0.0,0.0,35.6,28.24,36.12,29.88,3.48,0.0,0.0,0.0,15.3
2023-10-30 08:15:00+00:00,0.0,0.0,0.0,35.92,19.52,32.91,29.6,1.84,0.0,0.0,0.0,12.45
2023-10-30 08:30:00+00:00,0.0,0.0,0.0,35.24,17.6,29.94,29.76,2.48,0.0,0.0,0.0,11.61
2023-10-30 08:45:00+00:00,0.0,0.0,0.0,35.12,16.4,24.99,29.76,3.28,0.0,0.0,0.0,8.91
2023-10-30 09:00:00+00:00,0.0,0.0,0.0,35.04,16.48,25.71,30.16,3.36,0.0,0.0,0.0,9.78
2023-10-30 09:15:00+00:00,0.0,0.0,0.0,35.28,16.56,25.17,30.24,3.2,0.0,0.0,0.0,8.91
2023-10-30 09:30:00+00:00,0.0,0.0,0.0,35.36,15.68,26.25,30.32,3.24,0.0,0.0,0.0,10.32
2023-10-30 09:45:00+00:00,0.0,0.0,0.0,36.0,15.84,24.54,30.4,3.32,0.0,0.0,0.0,9.15
2023-10-30 10:00:00+00:00,0.0,0.0,0.0,35.12,15.6,24.0,30.36,3.2,0.0,0.0,0.0,8.76
2023-10-30 10:15:00+00:00,0.0,0.0,0.0,35.2,16.0,26.88,30.24,3.16,0.0,0.0,0.0,10.59
2023-10-30 10:30:00+00:00,0.0,0.0,0.0,35.0,15.6,25.47,29.8,3.24,0.0,0.0,0.0,8.85
2023-10-30 10:45:00+00:00,0.0,0.0,0.0,35.2,15.28,21.51,30.0,3.36,0.0,0.0,0.0,6.36
2023-10-30 11:00:00+00:00,0.0,0.0,0.0,35.2,15.48,20.64,30.36,3.2,0.03,0.0,0.0,4.14
2023-10-30 11:15:00+00:00,0.0,0.0,0.0,35.12,15.88,21.75,30.0,3.24,0.0,0.0,0.0,4.02
2023-10-30 11:30:00+00:00,0.0,0.0,0.0,35.44,16.12,21.81,29.48,3.32,0.0,0.0,0.0,5.94
2023-10-30 11:45:00+00:00,0.0,0.0,0.0,34.72,16.48,21.84,29.84,3.32,0.0,0.0,0.0,6.36
2023-10-30 12:00:00+00:00,0.0,0.0,0.0,34.32,16.32,20.73,30.12,3.2,0.0,0.0,0.0,5.64
2023-10-30 12:15:00+00:00,0.0,0.0,0.0,33.84,16.08,23.58,30.08,3.36,0.0,0.0,0.0,7.23
2023-10-30 12:30:00+00:00,0.0,0.0,0.0,33.84,15.72,23.16,29.4,3.28,0.0,0.0,0.0,6.21
2023-10-30 12:45:00+00:00,0.0,0.0,0.0,33.44,15.28,23.82,29.44,3.24,0.0,0.0,0.0,7.83
2023-10-30 13:00:00+00:00,0.0,0.0,0.0,33.12,15.04,24.27,29.28,3.44,0.0,0.0,0.0,8.79
2023-10-30 13:15:00+00:00,0.0,0.0,0.0,34.0,15.52,25.26,29.52,3.2,0.0,0.0,0.0,9.0
2023-10-30 13:30:00+00:00,0.0,0.0,0.0,33.12,15.16,23.01,29.8,3.24,0.0,0.0,0.0,7.35
2023-10-30 13:45:00+00:00,0.0,0.0,0.0,32.52,15.0,22.74,29.8,3.52,0.0,0.0,0.0,6.87
2023-10-30 14:00:00+00:00,0.0,0.0,0.0,32.6,15.08,23.07,29.8,3.36,0.0,0.0,0.0,8.1
2023-10-30 14:15:00+00:00,0.0,0.0,0.0,32.36,15.04,26.01,29.96,3.36,0.0,0.0,0.0,10.62
2023-10-30 14:30:00+00:00,0.0,0.0,0.0,32.84,16.16,23.28,29.52,3.32,0.0,0.0,0.0,9.21
2023-10-30 14:45:00+00:00,0.0,0.0,0.0,32.64,15.84,22.23,29.24,3.48,0.0,0.0,0.0,7.23
2023-10-30 15:00:00+00:00,0.0,0.0,0.0,32.36,16.16,23.49,29.28,3.56,0.0,0.0,0.0,9.18
2023-10-30 15:15:00+00:00,0.0,0.0,0.0,32.84,16.2,24.18,29.28,3.44,0.0,0.0,0.0,9.09
2023-10-30 15:30:00+00:00,0.0,0.0,0.0,32.8,15.84,21.57,29.2,3.6,0.0,0.0,0.0,6.78
2023-10-30 15:45:00+00:00,0.0,0.0,0.0,32.4,15.32,22.71,29.2,3.44,0.0,0.0,0.0,8.52
2023-10-30 16:00:00+00:00,0.0,0.0,0.0,32.4,15.24,22.14,29.24,3.56,0.0,0.0,0.0,6.63
2023-10-30 16:15:00+00:00,0.0,0.0,0.0,32.32,15.32,22.26,29.16,3.36,0.0,0.0,0.0,5.67
2023-10-30 16:30:00+00:00,0.0,0.0,0.0,32.52,15.4,23.64,29.24,3.56,0.0,0.0,0.0,8.67
2023-10-30 16:45:00+00:00,0.0,0.0,0.0,32.32,15.2,22.86,29.44,3.52,0.0,0.0,0.0,8.52
2023-10-30 17:00:00+00:00,0.0,0.0,0.0,31.96,15.28,22.65,29.52,3.64,0.0,0.0,0.0,7.44
2023-10-30 17:15:00+00:00,0.0,0.0,0.0,32.36,15.2,24.09,29.24,3.56,0.0,0.0,0.0,9.03
2023-10-30 17:30:00+00:00,0.0,0.0,0.0,32.44,15.84,23.16,29.12,3.6,0.0,0.0,0.0,8.22
2023-10-30 17:45:00+00:00,0.0,0.0,0.0,32.24,16.32,23.43,29.28,3.52,0.0,0.0,0.0,8.19
2023-10-30 18:00:00+00:00,0.0,0.0,0.0,32.32,16.32,23.55,29.36,3.64,0.0,0.0,0.0,7.98
2023-10-30 18:15:00+00:00,0.0,0.0,0.0,32.36,16.92,23.61,29.48,3.6,0.0,0.0,0.0,6.18
2023-10-30 18:30:00+00:00,0.0,0.0,0.0,32.4,16.32,22.65,29.16,3.6,0.0,0.0,0.0,7.56
2023-10-30 18:45:00+00:00,0.0,0.0,0.0,32.24,16.2,23.01,29.32,3.6,0.0,0.0,0.0,8.67
2023-10-30 19:00:00+00:00,0.0,0.0,0.0,32.64,16.04,22.23,29.4,3.24,0.0,0.0,0.0,8.61
2023-10-30 19:15:00+00:00,0.0,0.0,0.0,32.2,15.0,23.19,29.16,3.24,0.0,0.0,0.0,9.03
2023-10-30 19:30:00+00:00,0.0,0.0,0.0,31.52,12.68,20.28,28.8,3.2,0.0,0.0,0.0,8.82
2023-10-30 19:45:00+00:00,0.0,0.0,0.0,31.56,9.76,18.87,29.0,3.32,0.0,0.0,0.0,9.21
2023-10-30 20:00:00+00:00,0.0,0.0,0.0,30.76,10.16,19.56,29.32,2.68,0.0,0.0,0.0,9.51
2023-10-30 20:15:00+00:00,0.0,0.0,0.0,30.96,7.6,23.4,29.36,2.0,0.0,0.0,0.0,11.28
2023-10-30 20:30:00+00:00,0.0,0.0,0.0,32.08,5.92,22.23,29.48,1.68,0.0,0.0,0.28,10.65
2023-10-30 20:45:00+00:00,0.0,0.0,0.0,32.4,22.76,22.47,28.84,2.44,0.0,0.0,0.92,10.62
2023-10-30 21:00:00+00:00,0.0,0.0,0.0,32.56,16.96,17.07,28.04,1.44,0.03,0.0,1.04,11.58
2023-10-30 21:15:00+00:00,0.0,0.0,0.0,31.8,15.72,14.58,28.08,2.28,0.0,0.0,0.28,11.25
2023-10-30 21:30:00+00:00,0.0,0.0,0.0,31.96,6.84,14.25,28.28,0.92,0.0,0.0,0.56,10.71
2023-10-30 21:45:00+00:00,0.0,0.0,0.0,31.0,14.64,16.14,27.96,1.4,0.0,0.0,0.36,13.2
2023-10-30 22:00:00+00:00,0.0,0.0,0.0,29.8,7.84,16.11,28.36,3.4,0.0,0.0,0.0,12.6
2023-10-30 22:15:00+00:00,0.0,0.0,0.0,29.32,7.92,14.46,28.72,2.36,0.0,0.0,0.36,11.88
2023-10-30 22:30:00+00:00,0.0,0.0,0.0,29.48,7.2,16.65,28.52,0.96,0.0,0.0,0.24,15.21
2023-10-30 22:45:00+00:00,0.0,0.0,0.0,29.0,5.0,14.4,28.56,1.68,0.0,0.0,0.08,15.72
2023-10-30 23:00:00+00:00,0.0,0.0,0.0,33.08,7.04,20.49,28.72,1.92,0.0,0.0,0.44,18.51
2023-10-30 23:15:00+00:00,0.0,0.0,0.0,34.28,6.52,21.48,28.88,0.6,0.0,0.0,0.6,18.93
2023-10-30 23:30:00+00:00,0.0,0.0,0.0,30.84,7.0,27.33,28.6,0.8,0.0,0.0,0.36,25.74
2023-10-30 23:45:00+00:00,0.0,0.08,0.0,31.2,4.6,20.1,29.12,1.28,0.0,0.0,0.16,21.0
2023-10-31 00:00:00+00:00,0.0,0.0,0.0,33.76,6.48,22.56,27.92,0.52,0.0,0.0,0.4,22.65
2023-10-31 00:15:00+00:00,0.0,0.0,0.0,33.28,10.52,23.19,26.88,0.56,0.0,0.0,1.2,23.07
2023-10-31 00:30:00+00:00,0.0,0.0,0.0,31.52,7.48,19.26,27.6,2.92,0.0,0.0,0.12,22.62
2023-10-31 00:45:00+00:00,0.0,0.0,0.0,31.24,9.64,19.98,28.2,0.36,0.0,0.0,0.96,22.8
2023-10-31 01:00:00+00:00,0.0,0.0,0.0,31.04,10.4,18.99,28.0,0.92,0.0,0.0,1.04,21.9
2023-10-31 01:15:00+00:00,0.0,0.0,0.0,31.0,9.56,18.81,27.28,0.28,0.0,0.0,0.96,21.54
2023-10-31 01:30:00+00:00,0.0,0.0,0.0,31.92,12.68,21.42,26.76,0.72,0.0,0.0,0.88,22.77
2023-10-31 01:45:00+00:00,0.0,0.0,0.0,29.52,10.84,19.38,26.96,3.2,0.0,0.0,0.12,20.04
2023-10-31 02:00:00+00:00,0.0,0.0,0.0,29.0,14.68,23.01,27.92,1.4,0.0,0.0,1.08,22.47
2023-10-31 02:15:00+00:00,0.0,0.0,0.0,29.52,12.24,21.09,28.24,3.8,0.0,0.0,0.0,20.13
2023-10-31 02:30:00+00:00,0.0,0.0,0.0,30.76,14.84,26.52,27.92,1.12,0.0,0.0,1.04,22.2
2023-10-31 02:45:00+00:00,0.0,0.0,0.0,31.4,15.88,27.24,27.96,2.52,0.0,0.0,0.72,22.5
2023-10-31 03:00:00+00:00,0.0,0.4,0.0,33.68,6.48,25.5,26.44,2.08,0.0,0.0,0.28,19.92
2023-10-31 03:15:00+00:00,0.0,0.0,0.0,31.4,26.92,29.25,26.76,1.84,0.0,0.0,0.72,22.29
2023-10-31 03:30:00+00:00,0.0,0.0,0.0,32.24,18.12,28.11,26.04,4.16,0.0,0.0,0.04,21.36
2023-10-31 03:45:00+00:00,0.0,0.0,0.0,32.6,23.28,31.89,26.72,0.04,0.0,0.0,1.56,23.22
2023-10-31 04:00:00+00:00,0.0,0.0,0.0,34.12,22.2,34.05,26.28,1.6,0.0,0.0,0.72,24.15
2023-10-31 04:15:00+00:00,0.0,0.0,0.0,34.0,24.28,33.15,26.24,2.84,0.0,0.0,0.8,22.53
2023-10-31 04:30:00+00:00,0.0,0.0,0.0,34.48,27.0,37.5,27.44,4.04,0.0,0.0,0.2,24.9
2023-10-31 04:45:00+00:00,0.0,0.0,0.0,36.36,26.56,40.2,26.2,2.36,0.0,0.0,0.24,24.96
2023-10-31 05:00:00+00:00,0.0,0.0,0.0,37.8,33.48,39.87,26.68,0.84,0.0,0.0,1.08,24.93
2023-10-31 05:15:00+00:00,0.0,0.0,0.0,38.4,32.24,42.09,27.4,3.92,0.0,0.0,0.0,26.19
2023-10-31 05:30:00+00:00,0.0,0.0,0.0,39.08,35.24,42.39,27.48,1.68,0.0,0.0,0.52,24.63
2023-10-31 05:45:00+00:00,0.0,0.0,0.0,36.76,40.48,45.0,28.4,2.88,0.0,0.0,0.4,26.88
2023-10-31 06:00:00+00:00,0.0,0.0,0.0,33.96,38.2,42.99,29.88,2.84,0.0,0.0,0.28,23.85
2023-10-31 06:15:00+00:00,0.0,0.0,0.0,35.32,44.64,44.34,29.72,2.04,0.0,0.0,0.6,23.91
2023-10-31 06:30:00+00:00,0.0,0.0,0.0,37.04,46.08,46.77,29.36,4.24,0.0,0.0,0.0,23.13
2023-10-31 06:45:00+00:00,0.0,0.0,0.0,35.8,47.08,45.12,29.6,0.96,0.0,0.0,0.8,20.4
2023-10-31 07:00:00+00:00,0.0,0.0,0.0,37.08,47.2,43.98,29.8,4.52,0.0,0.0,0.04,21.27
2023-10-31 07:15:00+00:00,0.0,0.0,0.0,36.76,45.6,41.88,29.68,2.04,0.0,0.0,0.32,18.72
2023-10-31 07:30:00+00:00,0.0,0.0,0.0,34.92,47.88,42.33,29.56,1.56,0.0,0.0,0.2,18.93
2023-10-31 07:45:00+00:00,0.0,0.0,0.0,35.36,43.24,42.54,29.92,2.28,0.0,0.0,0.0,20.34
2023-10-31 08:00:00+00:00,0.0,0.0,0.0,34.96,41.52,37.29,30.32,2.92,0.0,0.0,0.28,16.5
2023-10-31 08:15:00+00:00,0.0,0.0,0.0,34.64,31.08,31.44,29.96,3.68,0.0,0.0,0.04,11.67
2023-10-31 08:30:00+00:00,0.0,0.0,0.0,34.88,24.16,27.75,29.84,2.84,0.0,0.0,0.0,10.05
2023-10-31 08:45:00+00:00,0.0,0.0,0.0,34.28,24.44,21.69,30.24,1.24,0.0,0.0,1.24,6.57
2023-10-31 09:00:00+00:00,0.0,0.0,0.03,34.44,23.32,23.13,29.92,3.28,0.0,0.0,0.0,8.1
2023-10-31 09:15:00+00:00,0.0,0.0,0.0,34.28,22.32,24.84,30.16,1.16,0.0,0.0,0.8,8.76
2023-10-31 09:30:00+00:00,0.0,0.0,0.0,34.12,22.4,26.04,29.56,1.2,0.0,0.0,0.28,10.2
2023-10-31 09:45:00+00:00,0.0,0.0,0.0,34.4,23.72,24.18,29.6,2.28,0.0,0.0,0.56,9.27
2023-10-31 10:00:00+00:00,0.0,0.0,0.0,33.56,24.92,25.38,29.88,0.04,0.0,0.0,1.08,9.54
2023-10-31 10:15:00+00:00,0.0,0.0,0.0,33.56,23.68,26.73,29.88,2.88,0.0,0.0,0.36,10.77
2023-10-31 10:30:00+00:00,0.0,0.0,0.0,33.92,22.44,25.23,30.0,2.6,0.0,0.0,0.44,9.03
2023-10-31 10:45:00+00:00,0.0,0.0,0.0,33.84,25.0,24.72,30.08,1.16,0.0,0.0,0.84,10.17
2023-10-31 11:00:00+00:00,0.0,0.0,0.0,34.04,21.2,26.1,30.24,2.36,0.0,0.0,0.6,10.65
2023-10-31 11:15:00+00:00,0.0,0.0,0.0,33.52,19.8,25.11,30.2,0.6,0.0,0.0,0.36,7.44
2023-10-31 11:30:00+00:00,0.0,0.0,0.0,33.96,24.64,24.99,29.44,0.04,0.0,0.0,1.76,7.89
2023-10-31 11:45:00+00:00,0.0,0.0,0.0,33.84,21.68,24.87,29.72,1.72,0.0,0.0,0.68,9.66
2023-10-31 12:00:00+00:00,0.0,0.0,0.0,33.44,19.84,25.5,30.12,0.84,0.0,0.0,0.2,9.75
2023-10-31 12:15:00+00:00,0.0,0.0,0.0,34.16,22.36,25.17,29.84,0.92,0.0,0.0,0.92,10.62
2023-10-31 12:30:00+00:00,0.0,0.0,0.0,33.72,22.24,23.7,29.56,3.4,0.0,0.0,0.16,8.43
2023-10-31 12:45:00+00:00,0.0,0.0,0.0,33.2,19.84,23.7,29.56,0.88,0.0,0.0,0.28,9.06
2023-10-31 13:00:00+00:00,0.0,0.0,0.0,33.52,21.4,25.47,29.76,0.8,0.0,0.0,0.36,9.75
2023-10-31 13:15:00+00:00,0.0,0.0,0.0,33.24,23.04,23.76,30.12,2.64,0.0,0.0,0.16,9.06
2023-10-31 13:30:00+00:00,0.0,0.0,0.0,33.56,22.96,23.7,29.84,2.68,0.0,0.0,0.0,9.9
2023-10-31 13:45:00+00:00,0.0,0.0,0.0,33.32,21.4,25.11,29.64,0.96,0.0,0.0,0.36,9.96
2023-10-31 14:00:00+00:00,0.0,0.0,0.0,33.16,21.56,22.95,29.92,1.52,0.0,0.0,0.36,8.43
2023-10-31 14:15:00+00:00,0.0,0.0,0.0,33.2,20.92,24.15,29.8,0.92,0.0,0.0,0.92,9.51
2023-10-31 14:30:00+00:00,0.0,0.0,0.0,32.72,20.8,22.56,30.04,0.44,0.0,0.0,0.36,8.4
2023-10-31 14:45:00+00:00,0.0,0.0,0.0,32.96,21.44,24.0,29.96,0.52,0.0,0.0,0.64,9.51
2023-10-31 15:00:00+00:00,0.0,0.0,0.0,32.56,19.36,22.89,29.44,2.68,0.0,0.0,0.4,9.45
2023-10-31 15:15:00+00:00,0.0,0.0,0.0,31.96,18.84,22.14,29.28,0.96,0.0,0.0,0.04,8.43
