timestamp,Generation(kWh)_1,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-10-02 01:15:00+00:00,0.48,0.96,0.0,9.18
2022-10-02 01:30:00+00:00,0.42,0.84,0.0,7.44
2022-10-02 01:45:00+00:00,0.36,0.9,0.0,4.86
2022-10-02 02:00:00+00:00,0.48,1.02,0.0,8.82
2022-10-02 02:15:00+00:00,0.42,0.9,0.0,6.36
2022-10-02 02:30:00+00:00,0.48,0.9,0.0,4.62
2022-10-02 02:45:00+00:00,0.36,0.96,0.0,10.44
2022-10-02 03:00:00+00:00,0.48,0.84,0.0,8.58
2022-10-02 03:15:00+00:00,0.42,0.96,0.0,8.04
2022-10-02 03:30:00+00:00,0.48,0.96,0.0,8.22
2022-10-02 03:45:00+00:00,0.42,0.96,0.0,6.0
2022-10-02 04:00:00+00:00,0.3,0.78,0.0,5.04
2022-10-02 04:15:00+00:00,0.42,0.9,0.0,10.2
2022-10-02 04:30:00+00:00,0.36,0.84,0.0,8.22
2022-10-02 04:45:00+00:00,0.3,0.84,0.0,5.52
2022-10-02 05:00:00+00:00,0.42,0.96,0.0,11.58
2022-10-02 05:15:00+00:00,0.42,0.84,0.0,6.12
2022-10-02 05:30:00+00:00,0.24,1.56,0.0,7.08
2022-10-02 05:45:00+00:00,0.06,2.52,0.0,9.06
2022-10-02 06:00:00+00:00,0.0,8.04,0.0,6.36
2022-10-02 06:15:00+00:00,0.0,11.16,0.0,3.36
2022-10-02 06:30:00+00:00,0.0,25.86,0.0,11.58
2022-10-02 06:45:00+00:00,0.0,27.84,0.06,6.9
2022-10-02 07:00:00+00:00,0.0,33.54,0.0,4.68
2022-10-02 07:15:00+00:00,0.0,38.46,0.0,7.62
2022-10-02 07:30:00+00:00,0.0,41.46,0.06,4.38
2022-10-02 07:45:00+00:00,0.0,44.94,0.0,4.74
2022-10-02 08:00:00+00:00,0.0,48.9,0.0,7.98
2022-10-02 08:15:00+00:00,0.0,46.14,0.0,3.9
2022-10-02 08:30:00+00:00,0.0,46.14,0.0,3.24
2022-10-02 08:45:00+00:00,0.0,49.44,0.0,8.16
2022-10-02 09:00:00+00:00,0.0,52.92,0.0,10.08
2022-10-02 09:15:00+00:00,0.0,52.2,0.0,9.24
2022-10-02 09:30:00+00:00,0.0,52.38,0.0,10.74
2022-10-02 09:45:00+00:00,0.0,49.56,0.0,6.3
2022-10-02 10:00:00+00:00,0.0,52.14,0.0,7.92
2022-10-02 10:15:00+00:00,0.0,51.36,0.0,9.96
2022-10-02 10:30:00+00:00,0.0,50.04,0.0,5.34
2022-10-02 10:45:00+00:00,0.0,51.42,0.0,7.02
2022-10-02 11:00:00+00:00,0.0,56.04,0.0,13.5
2022-10-02 11:15:00+00:00,0.0,49.92,0.0,6.3
2022-10-02 11:30:00+00:00,0.0,51.96,0.0,7.5
2022-10-02 11:45:00+00:00,0.0,53.1,0.0,11.34
2022-10-02 12:00:00+00:00,0.0,52.92,0.0,6.36
2022-10-02 12:15:00+00:00,0.0,52.26,0.0,7.74
2022-10-02 12:30:00+00:00,0.0,54.42,0.0,11.34
2022-10-02 12:45:00+00:00,0.0,53.1,0.0,9.06
2022-10-02 13:00:00+00:00,0.0,54.78,0.0,9.72
2022-10-02 13:15:00+00:00,0.0,52.56,0.0,10.32
2022-10-02 13:30:00+00:00,0.0,51.12,0.0,5.04
2022-10-02 13:45:00+00:00,0.0,53.34,0.0,9.24
2022-10-02 14:00:00+00:00,0.0,60.12,0.0,13.32
2022-10-02 14:15:00+00:00,0.0,61.14,0.0,8.52
2022-10-02 14:30:00+00:00,0.0,65.04,0.0,11.52
2022-10-02 14:45:00+00:00,0.0,64.44,0.0,13.98
2022-10-02 15:00:00+00:00,0.0,60.0,0.0,7.56
2022-10-02 15:15:00+00:00,0.0,65.1,0.0,14.22
2022-10-02 15:30:00+00:00,0.0,64.44,0.0,14.46
2022-10-02 15:45:00+00:00,0.0,61.14,0.0,9.0
2022-10-02 16:00:00+00:00,0.0,62.04,0.0,11.64
2022-10-02 16:15:00+00:00,0.0,61.14,0.0,10.8
2022-10-02 16:30:00+00:00,0.0,57.72,0.0,6.96
2022-10-02 16:45:00+00:00,0.0,62.28,0.0,12.42
2022-10-02 17:00:00+00:00,0.0,62.34,0.0,11.58
2022-10-02 17:15:00+00:00,0.0,60.6,0.0,9.18
2022-10-02 17:30:00+00:00,0.0,65.64,0.0,15.06
2022-10-02 17:45:00+00:00,0.0,63.54,0.0,11.52
2022-10-02 18:00:00+00:00,0.0,61.26,0.0,8.7
2022-10-02 18:15:00+00:00,0.0,68.88,0.0,17.22
2022-10-02 18:30:00+00:00,0.0,62.52,0.0,10.38
2022-10-02 18:45:00+00:00,0.0,61.26,0.0,8.82
2022-10-02 19:00:00+00:00,0.0,62.46,0.0,12.0
2022-10-02 19:15:00+00:00,0.0,63.48,0.0,9.9
2022-10-02 19:30:00+00:00,0.0,63.24,0.0,10.98
2022-10-02 19:45:00+00:00,0.0,69.0,0.0,16.38
2022-10-02 20:00:00+00:00,0.0,63.36,0.0,7.56
2022-10-02 20:15:00+00:00,0.0,62.7,0.0,11.52
2022-10-02 20:30:00+00:00,0.0,59.04,0.0,14.82
2022-10-02 20:45:00+00:00,0.0,55.92,0.0,10.02
2022-10-02 21:00:00+00:00,0.0,56.46,0.0,12.0
2022-10-02 21:15:00+00:00,0.0,50.04,0.0,15.84
2022-10-02 21:30:00+00:00,0.0,63.18,0.0,18.48
2022-10-02 21:45:00+00:00,0.0,66.48,0.0,20.16
2022-10-02 22:00:00+00:00,0.0,55.5,0.0,20.28
2022-10-02 22:15:00+00:00,0.0,44.64,0.0,22.5
